UF,CODUF,CODMUNIC,NOMEDOMUNICIPIO,POPULACAO
GO,52,4102,CACHOEIRA ALTA,12488
GO,52,4201,CACHOEIRA DE GOIAS,1384
GO,52,4250,CACHOEIRA DOURADA,7566
GO,52,4300,CACU,15049
GO,52,4409,CAIAPONIA,17108
GO,52,4508,CALDAS NOVAS,93483
GO,52,4557,CALDAZINHA,4450
GO,52,4607,CAMPESTRE DE GOIAS,3735
GO,52,4656,CAMPINACU,3707
GO,52,4706,CAMPINORTE,13016
GO,52,4805,CAMPO ALEGRE DE GOIAS,7424
GO,52,4854,CAMPO LIMPO DE GOIAS,8081
GO,52,4904,CAMPOS BELOS,18357
GO,52,4953,CAMPOS VERDES,4446
GO,52,5000,CARMO DO RIO VERDE,9484
GO,52,5059,CASTELANDIA,2978
GO,52,5109,CATALAO,110612
GO,52,5208,CATURAI,5259
GO,52,5307,CAVALCANTE,10991
GO,52,5406,CERES,21633
GO,52,5455,CEZARINA,7722
GO,52,5471,CHAPADAO DO CEU,13250
GO,52,5497,CIDADE OCIDENTAL,84581
GO,52,5513,COCALZINHO DE GOIAS,24018
GO,52,5521,COLINAS DO SUL,3967
GO,52,5703,CORREGO DO OURO,2424
GO,52,5802,CORUMBA DE GOIAS,9801
GO,52,5901,CORUMBAIBA,8739
GO,52,6206,CRISTALINA,58940
GO,52,6305,CRISTIANOPOLIS,3682
GO,52,6404,CRIXAS,20227
GO,52,6503,CROMINIA,3926
GO,52,6602,CUMARI,2915
GO,52,6701,DAMIANOPOLIS,3790
GO,52,6800,DAMOLANDIA,2724
GO,52,6909,DAVINOPOLIS,1798
GO,52,7105,DIORAMA,2071
GO,52,7253,DOVERLANDIA,6853
GO,52,7352,EDEALINA,3900
GO,52,7402,EDEIA,12666
GO,52,7501,ESTRELA DO NORTE,3186
GO,52,7535,FAINA,7054
GO,52,7600,FAZENDA NOVA,5871
GO,52,7808,FIRMINOPOLIS,9904
GO,52,7907,FLORES DE GOIAS,11627
GO,52,8004,FORMOSA,112542
GO,52,8103,FORMOSO,4658
GO,52,8152,GAMELEIRA DE GOIAS,3450
GO,52,8301,DIVINOPOLIS DE GOIAS,4441
GO,52,8400,GOIANAPOLIS,14036
GO,52,8509,GOIANDIRA,5023
GO,52,8608,GOIANESIA,73201
GO,52,8707,GOIANIA,1414483
GO,52,8806,GOIANIRA,69511
GO,52,8905,GOIAS,23485
GO,52,9101,GOIATUBA,36936
GO,52,9150,GOUVELANDIA,5127
GO,52,9200,GUAPO,17463
GO,52,9291,GUARAITA,2169
GO,52,9408,GUARANI DE GOIAS,4024
GO,52,9457,GUARINOS,2167
GO,52,9606,HEITORAI,3146
GO,52,9705,HIDROLANDIA,27530
GO,52,9804,HIDROLINA,4848
GO,52,9903,IACIARA,11462
GO,52,9937,INACIOLANDIA,5958
GO,52,9952,INDIARA,16829
GO,52,10000,INHUMAS,53315
GO,52,10109,IPAMERI,24617
GO,52,10158,IPIRANGA DE GOIAS,2907
GO,52,10208,IPORA,35284
GO,52,10307,ISRAELANDIA,2543
GO,52,10406,ITABERAI,47016
GO,52,10562,ITAGUARI,4939
GO,52,10604,ITAGUARU,4906
GO,52,10802,ITAJA,4468
GO,52,10901,ITAPACI,21547
GO,52,11008,ITAPIRAPUA,7987
GO,52,11206,ITAPURANGA,28522
GO,52,11305,ITARUMA,7029
GO,52,11404,ITAUCU,8693
GO,52,11503,ITUMBIARA,113838
GO,52,11602,IVOLANDIA,2664
GO,52,11701,JANDAIA,6273
GO,52,11800,JARAGUA,43928
GO,52,11909,JATAI,104656
GO,52,12006,JAUPACI,2934
GO,52,12055,JESUPOLIS,2113
GO,52,12105,JOVIANIA,7164
GO,52,12204,JUSSARA,19582
GO,52,12253,LAGOA SANTA,1568
GO,52,12303,LEOPOLDO DE BULHOES,8777
GO,52,12501,LUZIANIA,196416
GO,52,12600,MAIRIPOTABA,2476
GO,52,12709,MAMBAI,8144
GO,52,12808,MARA ROSA,10705
GO,52,12907,MARZAGAO,2764
GO,52,12956,MATRINCHA,4042
GO,52,13004,MAURILANDIA,9684
GO,52,13053,MIMOSO DE GOIAS,2572
GO,52,13087,MINACU,26994
GO,52,13103,MINEIROS,71108
GO,52,13400,MOIPORA,1701
GO,52,13509,MONTE ALEGRE DE GOIAS,6643
GO,52,13707,MONTES CLAROS DE GOIAS,9530
GO,52,13756,MONTIVIDIU,12716
GO,52,13772,MONTIVIDIU DO NORTE,3647
GO,52,13806,MORRINHOS,49965
GO,52,13855,MORRO AGUDO DE GOIAS,2440
GO,52,13905,MOSSAMEDES,4791
GO,52,14002,MOZARLANDIA,15284
GO,52,14051,MUNDO NOVO,6273
GO,52,14101,MUTUNOPOLIS,3574
GO,52,14408,NAZARIO,9247
GO,52,14507,NEROPOLIS,33898
GO,52,14606,NIQUELANDIA,35609
GO,52,14705,NOVA AMERICA,2331
GO,52,14804,NOVA AURORA,2103
GO,52,14838,NOVA CRIXAS,13325
GO,52,14861,NOVA GLORIA,8307
GO,52,14879,NOVA IGUACU DE GOIAS,3010
GO,52,14903,NOVA ROMA,3076
GO,52,15009,NOVA VENEZA,9152
GO,52,15207,NOVO BRASIL,3605
GO,52,15231,NOVO GAMA,97976
GO,52,15256,NOVO PLANALTO,3698
GO,52,15306,ORIZONA,16127
GO,52,15405,OURO VERDE DE GOIAS,4060
GO,52,15504,OUVIDOR,7192
GO,52,15603,PADRE BERNARDO,34314
GO,52,15652,PALESTINA DE GOIAS,3505
GO,52,15702,PALMEIRAS DE GOIAS,32004
GO,52,15801,PALMELO,2293
GO,52,15900,PALMINOPOLIS,3848
GO,52,16007,PANAMA,2968
GO,52,16304,PARANAIGUARA,9497
GO,52,16403,PARAUNA,10383
GO,52,16452,PEROLANDIA,3175
GO,52,16809,PETROLINA DE GOIAS,8854
GO,52,16908,PILAR DE GOIAS,2332
GO,52,17104,PIRACANJUBA,23771
GO,52,17203,PIRANHAS,11532
GO,52,17302,PIRENOPOLIS,26598
GO,52,17401,PIRES DO RIO,33193
GO,52,17609,PLANALTINA,108.846(30)
GO,52,17708,PONTALINA,18843
GO,52,18003,PORANGATU,44061
GO,52,18052,PORTEIRAO,4085
GO,52,18102,PORTELANDIA,3322
GO,52,18300,POSSE,34450
GO,52,18391,PROFESSOR JAMIL,3325
GO,52,18508,QUIRINOPOLIS,50540
GO,52,18607,RIALMA,12054
GO,52,18706,RIANAPOLIS,3972
GO,52,18789,RIO QUENTE,3967
GO,52,18805,RIO VERDE,214607
GO,52,18904,RUBIATABA,19803
GO,52,19001,SANCLERLANDIA,8300
GO,52,19100,SANTA BARBARA DE GOIAS,6182
GO,52,19209,SANTA CRUZ DE GOIAS,3107
GO,52,19258,SANTA FE DE GOIAS,4985
GO,52,19308,SANTA HELENA DE GOIAS,37193
GO,52,19357,SANTA ISABEL,3510
GO,52,19407,SANTA RITA DO ARAGUAIA,7239
GO,52,19456,SANTA RITA DO NOVO DESTINO,2948
GO,52,19506,SANTA ROSA DE GOIAS,2810
GO,52,19605,SANTA TEREZA DE GOIAS,3322
GO,52,19704,SANTA TEREZINHA DE GOIAS,10370
GO,52,19712,SANTO ANTONIO DA BARRA,4287
GO,52,19738,SANTO ANTONIO DE GOIAS,7448
GO,52,19753,SANTO ANTONIO DO DESCOBERTO,68654
GO,52,19803,SAO DOMINGOS,9710
GO,52,19902,SAO FRANCISCO DE GOIAS,6379
GO,52,20009,SAO JOAO D'ALIANCA,11275
GO,52,20058,SAO JOAO DA PARAUNA,1898
GO,52,20108,SAO LUIS DE MONTES BELOS,33279
GO,52,20157,SAO LUIZ DO NORTE,4947
GO,52,20207,SAO MIGUEL DO ARAGUAIA,22738
GO,52,20264,SAO MIGUEL DO PASSA QUATRO,4234
GO,52,20280,SAO PATRICIO,2138
GO,52,20405,SAO SIMAO,17619
GO,52,20454,SENADOR CANEDO,153522
GO,52,20504,SERRANOPOLIS,8295
GO,52,20603,SILVANIA,22230
GO,52,20686,SIMOLANDIA,5715
GO,52,20702,SITIO D'ABADIA,2939
GO,52,21007,TAQUARAL DE GOIAS,4038
GO,52,21080,TERESINA DE GOIAS,2695
GO,52,21197,TEREZOPOLIS DE GOIAS,7842
GO,52,21304,TRES RANCHOS,2906
GO,52,21403,TRINDADE,149167
GO,52,21452,TROMBAS,3123
GO,52,21502,TURVANIA,4462
GO,52,21551,TURVELANDIA,4847
GO,52,21577,UIRAPURU,3874
GO,52,21601,URUACU,43728
GO,52,21700,URUANA,13681
GO,52,21809,URUTAI,3119
GO,52,21858,VALPARAISO DE GOIAS,196967
GO,52,21908,VARJAO,3720
GO,52,22005,VIANOPOLIS,14046
GO,52,22054,VICENTINOPOLIS,8776
GO,52,22203,VILA BOA,3686
GO,52,22302,VILA PROPICIO,5646
DF,53,108,BRASILIA,2923369
